site_no,Power.avg,Period,Power.avg.pval
10308200,1.280576578681162,0.5521412927154015,1
10308200,1.315965037289755,0.5716125133526896,1
10308200,1.3459510086003093,0.5917703851028507,1
10308200,1.3679815518981748,0.6126391226650852,1
10308200,1.3804644922758245,0.6342437946681178,1
10308200,1.3835319982498608,0.6566103537839555,1
10308200,1.378818431090791,0.6797656679036065,0.98
10308200,1.3684720974745521,0.7037375524122105,0.93
10308200,1.3541953767687498,0.7285548036023443,0.79
10308200,1.336989361421031,0.7542472332656506,0.65
10308200,1.3176335512597552,0.7808457045043335,0.54
10308200,1.2973121847452334,0.8083821688055456,0.4
10308200,1.2776958919909378,0.8368897044232009,0.3
10308200,1.2602918320111964,0.8664025561133178,0.15
10308200,1.2455875701077546,0.8969561762706287,0.11
10308200,1.2327934256675677,0.928587267515866,0.05
10308200,1.2205135802330094,0.9613338267848855,0.02
10308200,1.2078389264149278,0.9952351909725947,0
10308200,1.1949525236410634,1.030332084186502,0
10308200,1.182771912922353,1.0666666666666667,0
10308200,1.1719954381352744,1.1042825854308025,0
10308200,1.1623745374676395,1.1432250267053796,0
10308200,1.1527461987161787,1.1835407702057015,0
10308200,1.1416895844663124,1.2252782453301705,0
10308200,1.1282355098116315,1.2684875893362355,0
10308200,1.112156261774321,1.3132207075679105,0
10308200,1.093814507677577,1.3595313358072134,0
10308200,1.0739192260352775,1.407475104824421,0
10308200,1.0535078366276232,1.4571096072046885,0
10308200,1.0341245506193129,1.5084944665313011,0
10308200,1.0178865365012069,1.5616914090086667,0
10308200,1.0071967473234,1.6167643376110916,0
10308200,1.0041420507340035,1.6737794088464018,0
10308200,1.0098064357741212,1.7328051122266357,0
10308200,1.0237676350676725,1.7939123525412575,0
10308200,1.0440587857012762,1.8571745350317324,0
10308200,1.0678327569037989,1.9226676535697715,0
10308200,1.0926749011333348,1.9904703819451894,0
10308200,1.118005842845561,2.060664168373004,0
10308200,1.1457026597008326,2.1333333333333333,0
10308200,1.1793505559244932,2.2085651708616063,0
10308200,1.2223867846592544,2.2864500534107592,0
10308200,1.2762729405165167,2.367081540411403,0
10308200,1.3400061375975414,2.450556490660341,0
10308200,1.4114100969890009,2.536975178672471,0
10308200,1.4892550843200048,2.626441415135823,0
10308200,1.5745439713275262,2.719062671614427,0
10308200,1.6700859695781989,2.814950209648842,0
10308200,1.779169951497313,2.914219214409377,0
10308200,1.9050835342177441,3.0169889330626023,0
10308200,2.0522642575599095,3.123382818017335,0
10308200,2.2276632069360303,3.2335286752221832,0
10308200,2.4394969690009396,3.3475588176928035,0
10308200,2.6916751368590566,3.4656102244532714,0
10308200,2.975592450898701,3.587824705082515,0
10308200,3.2643683495894953,3.7143490700634647,0
10308200,3.515199010689288,3.845335307139543,0
10308200,3.682126322909672,3.980940763890379,0
10308200,3.735800034068893,4.121328336746008,0
10308200,3.6819651562067537,4.266666666666667,0
10308200,3.5692983910549683,4.417130341723213,0
10308200,3.48093879683796,4.5729001068215185,0
10308200,3.5114218239868022,4.734163080822806,0
10308200,3.737901340489199,4.901112981320682,0
10308200,4.196406739390341,5.073950357344942,0
10308200,4.868679332075236,5.252882830271646,0
10308200,5.678215933391311,5.438125343228854,0
10308200,6.4936285818232005,5.629900419297684,0
10308200,7.143989792500825,5.828438428818754,0
10308200,7.45464532951222,6.033977866125205,0
10308200,7.303009995226226,6.24676563603467,0
10308200,6.674649982236275,6.4670573504443665,0
10308200,5.686566405262848,6.695117635385607,0
10308200,4.553971516587487,6.931220448906543,0
10308200,3.509765387100976,7.17564941016503,0
10308200,2.7199577293537462,7.428698140126929,0
10308200,2.2432261398195332,7.690670614279086,0
10308200,2.0509587450039564,7.961881527780758,0
10308200,2.082801013923886,8.242656673492016,0
10308200,2.2975822904688585,8.533333333333333,0
10308200,2.696826062895059,8.834260683446425,0
10308200,3.3229379819433125,9.145800213643037,0
10308200,4.24353130157924,9.468326161645612,0
10308200,5.527760454916835,9.802225962641364,0
10308200,7.213749334762741,10.147900714689884,0
10308200,9.267077819153622,10.505765660543291,0
10308200,11.538885579929593,10.876250686457707,0
10308200,13.743772524057078,11.259800838595368,0
10308200,15.484362114081275,11.656876857637508,0
10308200,16.34088137094835,12.06795573225041,0
10308200,16.0141267983039,12.49353127206934,0
10308200,14.467389953837042,12.934114700888733,0
10308200,11.986290296880323,13.390235270771214,0
10308200,9.09936100518496,13.862440897813086,0
10308200,6.380690014220392,14.35129882033006,0
10308200,4.238802888265231,14.857396280253859,0
10308200,2.8100652244230226,15.381341228558172,0
10308200,1.9986682539836729,15.923763055561516,0
10308200,1.6039024490340013,16.485313346984032,0
10308200,1.4374352228534677,17.066666666666666,0
10308200,1.3761518407535958,17.66852136689285,0
10308200,1.359346750632761,18.291600427286063,0
10308200,1.3651267880071203,18.936652323291224,0
10308200,1.3894899538407421,19.604451925282742,0
10308200,1.4334367990544359,20.295801429379768,0
10308200,1.495835997316685,21.011531321086583,0
10308200,1.5698938359715338,21.7525013729154,0
10308200,1.6426178348433698,22.519601677190735,0
10308200,1.6972927897024086,23.31375371527503,0
10308200,1.718394643754898,24.13591146450082,0
10308200,1.6969592546336902,24.98706254413868,0
10308200,1.6337209857011081,25.86822940177745,0
10308200,1.5386246806109993,26.780470541542428,0
10308200,1.4276263726082212,27.72488179562619,0
10308200,1.3186606951701378,28.70259764066012,0
10308200,1.2276515130512904,29.714792560507718,0
10308200,1.1645541135321411,30.762682457116327,0
10308200,1.1303188318424324,31.84752611112303,0
10308200,1.1168812330210356,32.970626693968086,0
10308200,1.1111903803610181,34.13333333333333,0
10308200,1.101198321904696,35.3370427337857,0
10308200,1.079966026779797,36.58320085457213,0
10308200,1.0457281533441296,37.87330464658245,0
10308200,0.9992158253761417,39.208903850565484,0
10308200,0.9413695208055552,40.591602858759536,0
10308200,0.8733845758090101,42.023062642173166,0
10308200,0.7983966755071831,43.5050027458308,0
10308200,0.7225695936212128,45.03920335438147,0
10308200,0.6540518011431703,46.62750743055006,0
10308200,0.6003315009266948,48.27182292900164,0
10308200,0.5660077535134823,49.97412508827736,0
10308200,0.552589770078836,51.73645880355497,0
10308200,0.5600424093230951,53.560941083084856,0
10308200,0.5882162174881592,55.44976359125238,0
10308200,0.6365514240674277,57.40519528132024,0
10308200,0.7022210161166698,59.429585121015435,0
10308200,0.7784130954517178,61.525364914232725,0
10308200,0.8544524217315891,63.69505222224606,0
10308200,0.9182191296783617,65.94125338793617,0
10308200,0.9599014396914037,68.26666666666667,0
10308200,0.9752188818977371,70.6740854675714,0
10308200,0.9662279156466016,73.16640170914434,0
10308200,0.9389623749083242,75.7466092931649,0
10308200,0.8991562674008604,78.41780770113097,0
10308200,0.8488009956801887,81.18320571751907,0
10308200,0.785890043577987,84.04612528434633,0
10308200,0.7075018069724018,87.0100054916617,0
10308200,0.614102234100736,90.07840670876294,0
10308200,0.5123001085497211,93.25501486110012,0
10308200,0.4144360759113173,96.54364585800327,0
10308200,0.33529010821203536,99.94825017655472,0
10308200,0.28769852814656033,103.47291760710993,0
10308200,0.2792513391157873,107.12188216616971,0
10308200,0.3113325285074877,110.89952718250476,0
10308200,0.38019875787679325,114.81039056264048,0
10308200,0.4787228580576632,118.85917024203087,0
10308200,0.5975840641875095,123.05072982846545,0
10308200,0.7257129848206474,127.39010444449212,0
10308200,0.8506916529035722,131.88250677587234,0
10308200,0.959871443746704,136.53333333333333,0
10308200,1.0423148452819113,141.3481709351428,0
10308200,1.0909219624404511,146.33280341828868,0
10308200,1.1038013412883727,151.4932185863298,0
10308200,1.0842128782142788,156.83561540226194,0
10308200,1.0390693548714178,162.36641143503815,0
10308200,0.976668697697251,168.09225056869266,0
10308200,0.9045934066910045,174.0200109833234,0
10308200,0.8283989143048117,180.15681341752588,0
10308200,0.7512172760554012,186.51002972220024,0
10308200,0.6741687728500896,193.08729171600655,0
10308200,0.5973496157726512,199.89650035310945,0
10308200,0.5208584767306739,206.94583521421987,0
10308200,0.4452229912200978,214.24376433233942,0
10308200,0.37119120127774025,221.7990543650095,0
10308200,0.29960255770829625,229.62078112528096,0
10308200,0.2318506729258832,237.71834048406174,0
10308200,0.17040971659960688,246.1014596569309,0
10308783,0.030840967238086815,0.06666666666666667,1
10308783,0.03800026050542657,0.06901766158942517,1
10308783,0.04500258159233151,0.0714515641690862,1
10308783,0.05138792568401396,0.07397129813785633,1
10308783,0.056848606160330405,0.07657989033313566,1
10308783,0.061297257031160346,0.07928047433351472,1
10308783,0.06486072550274444,0.08207629422299442,1
10308783,0.06781183844798776,0.08497070848795081,1
10308783,0.0704740991389806,0.08796719405152627,1
10308783,0.07313366361629418,0.09106935045029302,1
10308783,0.07598170024283747,0.09428090415820632,1
10308783,0.07910153133567736,0.09760571306304168,1
10308783,0.08250292704746556,0.1010477711006932,1
10308783,0.08618222953929908,0.1046112130529001,1
10308783,0.09016622239128332,0.10830031951416473,1
10308783,0.0945064087628352,0.11211952203382859,1
10308783,0.0992298316662072,0.11607340843948322,1
10308783,0.1042891415849424,0.1201667283481107,1
10308783,0.10955610151145079,0.12440439887157431,1
10308783,0.11487386280213079,0.12879151052331275,1
10308783,0.12015389501080938,0.13333333333333333,1
10308783,0.12548688559085694,0.13803532317885034,1
10308783,0.13121958074960388,0.1429031283381724,1
10308783,0.13792757791791954,0.14794259627571266,1
10308783,0.14622212411131805,0.1531597806662713,1
10308783,0.15640542796895684,0.15856094866702944,1
10308783,0.16811062830896026,0.16415258844598885,1
10308783,0.18013901012470793,0.16994141697590162,1
10308783,0.19066022765169896,0.1759343881030526,1
10308783,0.19778050420677773,0.18213870090058606,1
10308783,0.2002916071330472,0.18856180831641264,1
10308783,0.19828259859626507,0.19521142612608336,1
10308783,0.19330153813886158,0.2020955422013864,1
10308783,0.1879351984987105,0.2092224261058002,1
10308783,0.18497393718975405,0.21660063902832946,1
10308783,0.18656242391883884,0.22423904406765718,1
10308783,0.19371872922968758,0.23214681687896643,1
10308783,0.20633659261482695,0.2403334566962214,1
10308783,0.22348473379743708,0.24880879774314865,1
10308783,0.24371467951727158,0.2575830210466255,1
10308783,0.26522494560913273,0.26666666666666666,1
10308783,0.28595036779824357,0.27607064635770073,1
10308783,0.30376446336030427,0.2858062566763448,1
10308783,0.316918747798626,0.29588519255142526,1
10308783,0.32464599560442176,0.3063195613325426,1
10308783,0.3276627940444186,0.3171218973340589,1
10308783,0.3282682541664248,0.32830517689197775,1
10308783,0.3299060728157704,0.33988283395180324,1
10308783,0.3363431101506424,0.35186877620610524,1
10308783,0.35083640582509923,0.36427740180117213,1
10308783,0.37567103668587826,0.3771236166328253,1
10308783,0.4122392607122472,0.3904228522521668,1
10308783,0.4615021716982569,0.4041910844027728,1
10308783,0.5244020757066267,0.41844485221160044,1
10308783,0.6017543075994574,0.4332012780566589,1
10308783,0.6934229299298434,0.44847808813531437,1
10308783,0.797059680578595,0.464293633757933,1
10308783,0.9070640796978252,0.4806669133924428,1
10308783,1.0144321618927865,0.49761759548629736,1
10308783,1.1077906241914524,0.515166042093251,1
10308783,1.1754281715311319,0.5333333333333333,1
10308783,1.2078221385693046,0.5521412927154015,1
10308783,1.200066926330464,0.5716125133526896,1
10308783,1.1535930008548227,0.5917703851028507,1
10308783,1.0765433477880055,0.6126391226650852,1
10308783,0.982315913268187,0.6342437946681178,1
10308783,0.8863296291915311,0.6566103537839555,1
10308783,0.8019473562670085,0.6797656679036065,1
10308783,0.7371252322877913,0.7037375524122105,1
10308783,0.6931436226392862,0.7285548036023443,1
10308783,0.6657313831404904,0.7542472332656506,1
10308783,0.6477540993088318,0.7808457045043335,1
10308783,0.6321444371730345,0.8083821688055456,1
10308783,0.6140225344885027,0.8368897044232009,1
10308783,0.5915712038424453,0.8664025561133178,1
10308783,0.5657842717715618,0.8969561762706287,1
10308783,0.5395430296454459,0.928587267515866,1
10308783,0.5165661861543114,0.9613338267848855,1
10308783,0.500612450349456,0.9952351909725947,1
10308783,0.49498808219180435,1.030332084186502,1
10308783,0.5021618428174016,1.0666666666666667,1
10308783,0.5233136665714,1.1042825854308025,1
10308783,0.5578944536158807,1.1432250267053796,1
10308783,0.6034964106090221,1.1835407702057015,1
10308783,0.6563013980035798,1.2252782453301705,1
10308783,0.7120906672906023,1.2684875893362355,0.93
10308783,0.7674707628443519,1.3132207075679105,0.59
10308783,0.8208253418970974,1.3595313358072134,0.29
10308783,0.8726208273361052,1.407475104824421,0.04
10308783,0.9249837420832533,1.4571096072046885,0
10308783,0.9807683690497139,1.5084944665313011,0
10308783,1.04251534190128,1.5616914090086667,0
10308783,1.1116962797363308,1.6167643376110916,0
10308783,1.1884516211708942,1.6737794088464018,0
10308783,1.27176909725125,1.7328051122266357,0
10308783,1.3598925183645234,1.7939123525412575,0
10308783,1.4507810337138671,1.8571745350317324,0
10308783,1.5425766520209303,1.9226676535697715,0
10308783,1.6341219641837466,1.9904703819451894,0
10308783,1.7254830395043945,2.060664168373004,0
10308783,1.8182144430524394,2.1333333333333333,0
10308783,1.91504303904866,2.2085651708616063,0
10308783,2.0190452709810893,2.2864500534107592,0
10308783,2.1330005141951522,2.367081540411403,0
10308783,2.2595924439122235,2.450556490660341,0
10308783,2.4020984319785423,2.536975178672471,0
10308783,2.5640971132007024,2.626441415135823,0
10308783,2.747125876223226,2.719062671614427,0
10308783,2.9474340808746655,2.814950209648842,0
10308783,3.15509945463637,2.914219214409377,0
10308783,3.358234490568576,3.0169889330626023,0
10308783,3.551278304013161,3.123382818017335,0
10308783,3.742041469683189,3.2335286752221832,0
10308783,3.9510863318030967,3.3475588176928035,0
10308783,4.200972470460895,3.4656102244532714,0
10308783,4.499790859424775,3.587824705082515,0
10308783,4.828513135940775,3.7143490700634647,0
10308783,5.141051370604603,3.845335307139543,0
10308783,5.379553093691224,3.980940763890379,0
10308783,5.499318171533738,4.121328336746008,0
10308783,5.492375878968866,4.266666666666667,0
10308783,5.398303808035634,4.417130341723213,0
10308783,5.295451710411149,4.5729001068215185,0
10308783,5.274623701645513,4.734163080822806,0
10308783,5.406882464889841,4.901112981320682,0
10308783,5.720402293444387,5.073950357344942,0
10308783,6.194120589949906,5.252882830271646,0
10308783,6.764278651723912,5.438125343228854,0
10308783,7.335390370156438,5.629900419297684,0
10308783,7.793478510688216,5.828438428818754,0
10308783,8.027144303696666,6.033977866125205,0
10308783,7.959487832154278,6.24676563603467,0
10308783,7.5812167417379746,6.4670573504443665,0
10308783,6.965131996656501,6.695117635385607,0
10308783,6.246959035152562,6.931220448906543,0
10308783,5.576788065050699,7.17564941016503,0
10308783,5.065230407127859,7.428698140126929,0
10308783,4.752793314813909,7.690670614279086,0
10308783,4.61596423285978,7.961881527780758,0
10308783,4.600895745059625,8.242656673492016,0
10308783,4.662137577343245,8.533333333333333,0
10308783,4.786553029000767,8.834260683446425,0
10308783,4.995070724282854,9.145800213643037,0
10308783,5.326635814086347,9.468326161645612,0
10308783,5.814091952883448,9.802225962641364,0
10308783,6.4615604614741144,10.147900714689884,0
10308783,7.230282346342983,10.505765660543291,0
10308783,8.036792336957536,10.876250686457707,0
10308783,8.764084523935942,11.259800838595368,0
10308783,9.28341608256482,11.656876857637508,0
10308783,9.482454434592684,12.06795573225041,0
10308783,9.294509071663182,12.49353127206934,0
10308783,8.721620048730376,12.934114700888733,0
10308783,7.841038488442363,13.390235270771214,0
10308783,6.78594340082187,13.862440897813086,0
10308783,5.703612885158554,14.35129882033006,0
10308783,4.711733047956661,14.857396280253859,0
10308783,3.877559395719591,15.381341228558172,0
10308783,3.226192792455987,15.923763055561516,0
10308783,2.760304100922499,16.485313346984032,0
10308783,2.469835445881618,17.066666666666666,0
10308783,2.328634836903669,17.66852136689285,0
10308783,2.2921681235996965,18.291600427286063,0
10308783,2.3078190908035783,18.936652323291224,0
10308783,2.3335944835261397,19.604451925282742,0
10308783,2.351339208935702,20.295801429379768,0
10308783,2.365096603190337,21.011531321086583,0
10308783,2.386945125112438,21.7525013729154,0
10308783,2.4208162024653914,22.519601677190735,0
10308783,2.454745703993378,23.31375371527503,0
10308783,2.4654533845088022,24.13591146450082,0
10308783,2.431040930458711,24.98706254413868,0
10308783,2.343231884535975,25.86822940177745,0
10308783,2.2122811575519186,26.780470541542428,0
10308783,2.0630731325886775,27.72488179562619,0
10308783,1.9254808974229118,28.70259764066012,0
10308783,1.8234505756754573,29.714792560507718,0
10308783,1.7664419212674107,30.762682457116327,0
10308783,1.7456285798828335,31.84752611112303,0
10308783,1.7362438967693734,32.970626693968086,0
10308783,1.706045636687141,34.13333333333333,0
10308783,1.6275558531675598,35.3370427337857,0
10308783,1.4893154549988645,36.58320085457213,0
10308783,1.3008460179238326,37.87330464658245,0
10308783,1.0886028536351753,39.208903850565484,0
10308783,0.8848153189443715,40.591602858759536,0
10308783,0.7148786843733272,42.023062642173166,0
10308783,0.5895315586934835,43.5050027458308,0
10308783,0.505133741680631,45.03920335438147,0
10308783,0.450752639458962,46.62750743055006,0
10308783,0.4172872349969507,48.27182292900164,0
10308783,0.4035533325371448,49.97412508827736,0
10308783,0.41690722041699835,51.73645880355497,0
10308783,0.469379510724587,53.560941083084856,0
10308783,0.5721516280796601,55.44976359125238,0
10308783,0.7309066684781309,57.40519528132024,0
10308783,0.9431298127463724,59.429585121015435,0
10308783,1.1972075523371557,61.525364914232725,0
10308783,1.4728573629754989,63.69505222224606,0
10308783,1.7427785804929885,65.94125338793617,0
10308783,1.9757766020664005,68.26666666666667,0
10308783,2.1414539572629328,70.6740854675714,0
10308783,2.215859724487697,73.16640170914434,0
10308783,2.186693772977903,75.7466092931649,0
10308783,2.0563772509788016,78.41780770113097,0
10308783,1.8418458089203504,81.18320571751907,0
10308783,1.5710509287142405,84.04612528434633,0
10308783,1.2772137181264116,87.0100054916617,0
10308783,0.9923840056016081,90.07840670876294,0
